"site"	"DATE"	"GPP_f"	"Reco"	"pot_rad"	"SWIN_1_1_1"	"VPD.x"	"air_p_mean"	"P_RAIN_1_1_1"	"TA_1_1_1"	"TS_1_1_1"	"TS_2_1_1"	"TS_3_1_1"	"WTH"	"LE_f"	"NEE_uStar_f"	"FCH4_gf_RF"	"FCH4"
"Hogg"	"2022-07-18 19:00:00"	8.55668888688945	6.47790888688945	285.572443720476	181.501	1122.17	94138.4	0	24.786	69.78	20.09	22.786	NA	146.242	-2.07878	0.00705633	0.00705633
"Hogg"	"2022-07-18 19:30:00"	5.14325001322339	6.29423001322339	177.527905922216	76.3459	890.994	94130.1	0	23.703	69.742	20.074	22.764	NA	74.5564	1.15098	0.00826004	0.00826004
"Hogg"	"2022-07-18 20:00:00"	5.1321046479852	6.2373546479852	85.9561337971561	77.0208	832.259	94115.2	0	23.366	69.62	20.056	22.728	NA	64.9881	1.10525	0.00525645	0.00525645
"Hogg"	"2022-07-18 20:30:00"	3.98984712510812	6.10916712510812	0	19.929	624.301	94080.6	0	22.611	69.978	20.035	22.7070000000001	NA	21.5381	2.11932	-0.0199396	-0.0199396
"Hogg"	"2022-07-18 21:00:00"	0.904164945032155	5.98459494503216	0	-0.64491	451.547	94065.4	0	21.878	70.154	20.011	22.667	NA	18.0326	6.77979846153846	0.00702101	0.00702101
"Hogg"	"2022-07-18 21:30:00"	0.318610164062861	5.89459016406286	0	-2.84763	328.851	94081.8	0	21.348	70.192	19.984	22.65	NA	6.91733	6.37513894736842	0.0566341	0.0566341
"Hogg"	"2022-07-18 22:00:00"	-0.724531895453643	5.88841810454636	0	-1.90921	346.342	94080.6	0	21.309	69.899	19.9570000000001	22.596	NA	23.752	6.50275666666667	0.0169101	0.0169101
"Hogg"	"2022-07-18 22:30:00"	1.8970886250043	5.8666986250043	0	-1.85087	362.512	94090.4	0	21.179	68.931	19.929	22.614	NA	16.1949	6.40671583333333	0.00463909	0.00463909
"Hogg"	"2022-07-18 23:00:00"	0.462441420997002	5.842581420997	0	-1.51799	389.324	94040.5	0	21.035	68.72	19.906	22.634	NA	18.6149	6.36678214285714	0.0176268	0.0176268
"Hogg"	"2022-07-18 23:30:00"	3.96212736394637	5.82785736394637	0	-1.19297	392.584	94024.5	0	20.946	68.69	19.885	22.546	NA	13.073	6.33907379310345	0.0102754	0.0102754
"Hogg"	"2022-07-19 00:00:00"	0.48852301678597	5.82304301678597	0	-2.09466	378.044	94066.5	0	20.915	69.026	19.863	22.53	NA	29.3713	6.33907379310345	0.009655560780375	NA
"Hogg"	"2022-07-19 00:30:00"	0.235940354461019	5.76153542488355	0	-4.80238	1241.28	94032.1	1e-04	20.521	69.091	19.842	22.472	NA	35.4380825128205	6.15540941176471	0.014231353519375	NA
"Hogg"	"2022-07-19 01:00:00"	0.232227871606051	5.75247068850746	0	-2.9259	1242.14	93994.6	7e-04	20.434	68.04	19.8200000000001	22.377	NA	50.197	6.15540941176471	0.0177936865715	NA
"Hogg"	"2022-07-19 01:30:00"	0.181111420988006	5.71148117098801	0	-2.09426	1132.98	93963.3	0.0011	20.161	68.304	19.793	22.28	NA	29.162	6.17295842105263	0.0175165681270834	NA
"Hogg"	"2022-07-19 02:00:00"	0.0197120688932255	5.55401195124617	0	-2.13099	927.722	94046.6	0.0094	19.21	67.839	19.767	22.245	NA	36.2262356521739	6.09565534883721	0.0273179425615208	NA
"Hogg"	"2022-07-19 02:30:00"	-0.211213190839783	5.37581470389706	0	-1.4006	939.346	93961.5	0.0025	18.14	67.25	19.749	22.042	NA	39.5596922891566	6.13095512195122	0.0155379494644792	NA
"Hogg"	"2022-07-19 03:00:00"	-0.263302978419504	5.32761307421208	0	-0.884698	988.119	93869.9	0.0011	17.828	66.916	19.726	21.828	NA	39.7771908536585	6.13095512195122	0.015120408690875	NA
"Hogg"	"2022-07-19 03:30:00"	-0.113519157604313	5.47426539935771	0	-1.01937	1013.06	93806.5	7e-04	18.649	67.081	19.697	21.655	NA	38.2751429069767	6.18055243902439	0.0119935574026958	NA
"Hogg"	"2022-07-19 04:00:00"	-0.0755935101262635	5.47995061487374	0	-1.25849	1002.51	93528.7	0.0014	18.65	66.498	19.67	21.534	NA	38.287994137931	6.10502857142857	0.0589198225032291	NA
"Hogg"	"2022-07-19 04:30:00"	-0.0390380346573593	5.50892147753776	0	2.40067	269.12	93268.1	0	18.786	68.086	19.643	21.372	NA	37.567676741573	6.11466837209302	0.0368563	0.0368563
"Hogg"	"2022-07-19 05:00:00"	-0.810765405200118	5.58456459479988	44.6607774523275	4.41572	372.155	93187.5	0	19.192	68.651	19.611	21.192	NA	137.488	6.39533	0.0183486	0.0183486
"Hogg"	"2022-07-19 05:30:00"	-11.1652080550245	5.73659194497545	147.890380452865	3.67742	569.262	93270.7	0	20.039	63.058	19.574	21.006	NA	265.417	16.9018	0.0771868	0.0771868
"Hogg"	"2022-07-19 06:00:00"	-0.362710868292419	5.61688913170758	241.752577179463	12.2913	375.301	93462.7	0	19.314	60.703	19.53	20.897	NA	80.719	5.9796	0.0139139	0.0139139
"Hogg"	"2022-07-19 06:30:00"	1.12462905586963	5.44673905586963	351.189196048774	48.6884	171.749	93476.3	0	18.299	59.325	19.488	20.822	NA	62.3937	4.32211	0.0108158	0.0108158
"Hogg"	"2022-07-19 07:00:00"	1.78462427580206	5.45999027580206	447.238816276252	72.4947	179.201	93488.7	0	18.3440000000001	58.995	19.447	20.776	NA	44.9328444444444	3.675366	0.0105856561647292	NA
"Hogg"	"2022-07-19 07:30:00"	3.86593881315496	5.45989881315496	555.424526290957	85.7463	176.338	93510.7	0	18.312	59.131	19.414	20.741	NA	36.9826	1.59396	0.00627482	0.00627482
"Hogg"	"2022-07-19 08:00:00"	10.2707670486748	5.60795704867484	647.115947130317	279.551	244.843	93514.1	0	19.133	59.337	19.384	20.735	NA	86.0407	-4.66281	0.00541299	0.00541299
"Hogg"	"2022-07-19 08:30:00"	14.9618946814906	5.76485468149057	746.678070938251	446.483	382.205	93543.7	0	20.003	59.328	19.369	20.823	NA	127.512	-9.19704	0.00491123	0.00491123
"Hogg"	"2022-07-19 09:00:00"	20.2135997512177	5.97319975121767	827.762673586528	526.758	582.554	93558.8	0	21.167	59.189	19.366	20.893	NA	185.151	-14.2404	0.00778841	0.00778841
"Hogg"	"2022-07-19 09:30:00"	19.1451428480882	6.10104284808819	911.916216984371	627.982	679.697	93563.6	0	21.867	58.919	19.381	21.042	NA	189.584	-13.0441	-0.00697597	-0.00697597
"Hogg"	"2022-07-19 10:00:00"	16.8013517128713	6.19805171287133	976.868219769725	551.626	798.587	93585.2	0	22.389	61.604	19.45	21.411	NA	178.244	-10.6033	0.0117866	0.0117866
"Hogg"	"2022-07-19 10:30:00"	19.8388646022893	6.2418646022893	1039.87825784522	523.368	809.371	93602.1	0	22.605	61.56	19.487	21.197	NA	190.037	-13.597	0.000474586	0.000474586
"Hogg"	"2022-07-19 11:00:00"	19.6680240089231	6.26062400892311	1084.27128911609	547.911	830.041	93635.1	0	22.677	58.571	19.491	21.184	NA	195.796	-13.4074	0.00285741	0.00285741
"Hogg"	"2022-07-19 11:30:00"	20.8811450716219	6.37034507162193	1121.8437919034	623.325	906.243	93664.4	0	23.27	58.438	19.496	21.26	NA	236.349	-14.5108	0.00888401	0.00888401
"Hogg"	"2022-07-19 12:00:00"	18.8675855067943	6.34888550679431	1142.65253994163	531.715	856.237	93713.2	0	23.111	60.882	19.507	21.354	NA	179.028	-12.5187	-0.0132803	-0.0132803
"Hogg"	"2022-07-19 12:30:00"	18.4874125494925	6.33121254949251	1152.2270034673	559.7	761.395	93760.1	0	22.974	61.533	19.516	21.37	NA	173.812	-12.1562	0.0038726	0.0038726
"Hogg"	"2022-07-19 13:00:00"	22.0948855100829	6.39768551008287	1148.03338648217	606.117	844.279	93797.1	0	23.318	61.398	19.534	21.429	NA	236.554	-15.6972	0.00459877	0.00459877
"Hogg"	"2022-07-19 13:30:00"	23.8196791928093	6.35617919280926	1128.95732687947	516.982	747.703	93817.8	0	23.045	61.371	19.555	21.479	NA	237.614	-17.4635	-0.0114977	-0.0114977
"Hogg"	"2022-07-19 14:00:00"	17.7938561351695	6.25225613516949	1100.04713293823	399.999	641.14	93849.3	0	22.417	61.159	19.569	21.493	NA	196.69	-11.5416	0.0183733	0.0183733
"Hogg"	"2022-07-19 14:30:00"	21.9685720279729	6.26457202797293	1053.62055214441	510.555	693.631	93867.9	0	22.452	60.826	19.577	21.511	NA	193.537	-15.704	-0.0253535	-0.0253535
"Hogg"	"2022-07-19 15:00:00"	22.0001150677108	6.33791506771077	1001.9639631878	569.608	714.37	93876.8	0	22.834	60.742	19.592	21.543	NA	218.934	-15.6622	-0.0127588	-0.0127588
"Hogg"	"2022-07-19 15:30:00"	23.9025873863521	6.45408738635208	931.350755960411	784.378	830.793	93896.9	0	23.459	60.455	19.622	21.708	NA	286.689	-17.4485	0.0289214	0.0289214
"Hogg"	"2022-07-19 16:00:00"	20.4577808300935	6.38808083009349	860.46808315928	614.986	814.269	93927.1	0	23.048	60.157	19.656	21.72	NA	242.522	-14.0697	0.00244591	0.00244591
"Hogg"	"2022-07-19 16:30:00"	19.298142606329	6.43154260632905	770.480422877017	578.656	853.562	93954.6	0	23.259	63.046	19.674	21.745	NA	209.155	-12.8666	-0.00780516	-0.00780516
"Hogg"	"2022-07-19 17:00:00"	18.8000131625781	6.47471316257808	685.202203243604	528.813	900.145	93978	0	23.468	66.267	19.683	21.733	NA	198.13	-12.3253	-0.00236181	-0.00236181
"Hogg"	"2022-07-19 17:30:00"	17.0647601418158	6.57686014181576	581.972600243067	451.331	987.904	94018.7	0	24.011	60.941	19.684	21.797	NA	177.258	-10.4879	0.00114125	0.00114125
"Hogg"	"2022-07-19 18:00:00"	16.8022983064704	6.59459830647044	488.11040351647	392.174	952.298	94055.2	0	24.075	67.454	19.686	21.746	NA	157.233	-10.2077	-0.000217437	-0.000217437
"Hogg"	"2022-07-19 18:30:00"	14.9926310209583	6.60158102095833	378.673784647159	321.805	940.069	94089.1	0	24.078	64.625	19.682	21.759	NA	140.151	-8.39105	0.00337911	0.00337911
"Hogg"	"2022-07-19 19:00:00"	13.3972220589747	6.57708205897466	282.62416441968	242.137	891.921	94112.6	0	23.903	66.008	19.681	21.822	NA	121.494	-6.82014	0.00724603	0.00724603
"Hogg"	"2022-07-19 19:30:00"	7.45932927499662	6.58155727499662	174.438454404975	194.014	878.659	94153.1	0	23.892	66.996	19.683	21.781	NA	99.207	-0.877772	-0.00265048	-0.00265048
"Hogg"	"2022-07-19 20:00:00"	4.26032868525152	6.39887650343333	82.7470335656154	57.9817	750.704	94187.4	0	22.826	66.589	19.677	21.753	NA	25.0712	2.13854781818182	-0.00486514	-0.00486514
"Hogg"	"2022-07-19 20:30:00"	0.66784952041789	6.28137952041789	0	23.2974	584.362	94196.5	0	22.13	67.774	19.662	21.731	NA	26.9962	5.61353	0.00364217	0.00364217
"Hogg"	"2022-07-19 21:00:00"	1.37621526877893	6.06128526877893	0	-0.22685	418.274	94221	0	20.86	68.647	19.648	21.783	NA	24.1015	4.68507	0.00547769	0.00547769
"Hogg"	"2022-07-19 21:30:00"	2.13290768613181	5.91839768613181	0	-4.5765	352.607	94239.3	0	20.026	62.708	19.632	21.793	NA	26.4945	6.32444875	0.0056406867572625	NA
"Hogg"	"2022-07-19 22:00:00"	0.0778614821372745	5.81092148213727	0	-4.21606	309.432	94248.2	0	19.392	59.681	19.613	21.783	NA	36.3503	6.16036139534884	0.00519497	0.00519497
"Hogg"	"2022-07-19 22:30:00"	1.16866038215577	5.71682038215577	0	-4.23589	300.19	94267.2	0	18.834	56.269	19.5940000000001	21.788	NA	21.3421	6.10502857142857	0.00485907	0.00485907
"Hogg"	"2022-07-19 23:00:00"	0.265938921127928	5.67960892112793	0	-2.87383	281.794	94279	0	18.595	56.144	19.576	21.769	NA	23.9452	6.02801465116279	0.00853393544370833	NA
"Hogg"	"2022-07-19 23:30:00"	2.5756730738077	5.6362330738077	0	-4.51732	270.255	94280.6	0	18.322	56.262	19.558	21.736	NA	19.8768	6.05998952380952	0.00526061	0.00526061
"Hogg"	"2022-07-20 00:00:00"	0.260993537673411	5.56482353767341	0	-5.70595	183.698	94291.3	0	17.893	66.982	19.54	21.649	NA	9.2202	6.05998952380952	0.00438457	0.00438457
"Hogg"	"2022-07-20 00:30:00"	-0.701959529043265	5.55335047095673	0	-3.98941	157.169	94274.4	0	17.799	67.771	19.522	21.52	NA	10.0474	6.05998952380952	0.00512003	0.00512003
"Hogg"	"2022-07-20 01:00:00"	0.622031924301779	5.56356192430178	0	-2.90665	140.533	94266	0	17.826	68.711	19.503	21.376	NA	10.1641	5.98072418604651	0.00705465	0.00705465
"Hogg"	"2022-07-20 01:30:00"	-0.182003115415678	5.59857688458432	0	-2.68591	140.848	94285.4	0	17.991	68.79	19.482	21.234	NA	11.621	5.98072418604651	0.00676277	0.00676277
"Hogg"	"2022-07-20 02:00:00"	0.668261483286982	5.66837148328698	0	-3.6389	186.612	94281.7	0	18.349	68.994	19.459	21.095	NA	23.4313	5.00011	0.00552793	0.00552793
"Hogg"	"2022-07-20 02:30:00"	0.737288296694897	5.6632082966949	0	-4.21819	214.481	94271.6	0	18.29	67.681	19.432	20.964	NA	22.864	4.92592	0.00523839	0.00523839
"Hogg"	"2022-07-20 03:00:00"	-1.37147937645928	5.62991062354072	0	-3.97897	190.319	94263	0	18.075	68.223	19.402	20.833	NA	25.217	7.00139	0.0134663	0.0134663
"Hogg"	"2022-07-20 03:30:00"	-0.23424314987232	5.57075685012768	0	-3.92104	141.625	94268.1	0	17.717	68.369	19.369	20.706	NA	11.9847	5.805	0.012884	0.012884
"Hogg"	"2022-07-20 04:00:00"	0.0262203709679811	5.54705037096798	0	-3.44949	132.216	94277.8	0	17.556	64.929	19.3320000000001	20.573	NA	14.652	5.52083	0.00864479	0.00864479
"Hogg"	"2022-07-20 04:30:00"	-0.168958671326033	5.52275132867397	0	-3.7405	131.944	94292.6	0	17.392	66.299	19.292	20.446	NA	14.2739	5.69171	0.00866692	0.00866692
"Hogg"	"2022-07-20 05:00:00"	0.678622112734648	5.50346211273465	41.2899388542342	-1.24685	137.501	94299.6	0	17.256	70.843	19.251	20.313	NA	16.2497	4.82484	0.00898292	0.00898292
"Hogg"	"2022-07-20 05:30:00"	-0.581009523792831	5.43005363410191	144.658362691139	19.5701	122.132	94304.6	0	16.821	70.187	19.206	20.191	NA	59.3508869565217	6.19499066666667	0.0110224971460417	NA
"Hogg"	"2022-07-20 06:00:00"	1.4363619538109	5.4642119538109	238.646783177919	72.0675	145.844	94356.6	0	16.981	70.154	19.16	20.088	NA	25.1635	4.02785	0.0149162	0.0149162
"Hogg"	"2022-07-20 06:30:00"	5.58185363407677	5.60685533407677	348.230569938213	134.498	225.212	94410.7	0	17.739	70.193	19.115	20.013	NA	53.8993	0.0250017	0.0164558	0.0164558
"Hogg"	"2022-07-20 07:00:00"	9.89878847562753	5.73605847562753	444.409355523546	219.307	346.4	94437.8	0	18.421	70.269	19.074	19.988	NA	85.9979	-4.16273	0.0116081	0.0116081
"Hogg"	"2022-07-20 07:30:00"	11.8682679530429	5.85354795304289	552.740551235285	313.697	450.926	94433.9	0	19.037	70.793	19.043	20.023	NA	125.887	-6.01472	0.005180683893013	NA
"Hogg"	"2022-07-20 08:00:00"	12.4925871892688	5.96981718926877	644.55527662449	262.412	572.739	94425.7	0	19.645	71.462	19.021	20.056	NA	93.5223	-6.52277	0.000502083	0.000502083
"Hogg"	"2022-07-20 08:30:00"	9.90737645205636	5.96438645205636	744.251289325686	197.067	588.583	94433.2	0	19.584	70.598	19.005	20.078	NA	83.0875	-3.94299	0.00463651	0.00463651
"Hogg"	"2022-07-20 09:00:00"	15.61081542434	6.05141542434005	825.444932714495	377.885	656.127	94448.9	0	20.03	70.375	18.992	20.132	NA	112.24	-9.5594	0.00219444	0.00219444
"Hogg"	"2022-07-20 09:30:00"	12.1221378253216	5.98431782532162	909.711643895011	214.387	595.565	94461.6	0	19.631	67.817	18.991	20.148	NA	119.155	-6.13782	0.00628999	0.00628999
"Hogg"	"2022-07-20 10:00:00"	17.1153132369639	6.11701323696391	974.750992665318	541.37	761.526	94462.2	0	20.326	64.542	18.993	20.204	NA	161.078	-10.9983	0.00745618	0.00745618
"Hogg"	"2022-07-20 10:30:00"	20.0645201141507	6.32562011415066	1037.84576521553	747.751	976.554	94461.5	0	21.435	58.529	19.022	20.291	NA	241.4	-13.7389	0.00913296	0.00913296
"Hogg"	"2022-07-20 11:00:00"	20.6924852608022	6.41028526080216	1082.29849523124	804.843	1067.36	94475.8	0	21.865	64.274	19.074	20.39	NA	273.522	-14.2822	0.0105427	0.0105427
"Hogg"	"2022-07-20 11:30:00"	19.5227891185783	6.5528891185783	1119.92152467089	847.758	1234.92	94503.5	0	22.611	63.614	19.132	20.558	NA	293.534	-12.9699	0.00719581	0.00719581
"Hogg"	"2022-07-20 12:00:00"	17.6781043463187	6.59790434631871	1140.75825584305	883.342	1354.64	94512.7	0	22.823	56.291	19.199	20.706	NA	309.043	-11.0802	0.0162737	0.0162737
"Hogg"	"2022-07-20 12:30:00"	19.12355140613	6.61495140612996	1150.34559489081	865.779	1378.28	94521.4	0	22.882	56.232	19.259	20.83	NA	301.543	-12.5086	0.00695797	0.00695797
"Hogg"	"2022-07-20 13:00:00"	19.9955957774798	6.61569577747981	1146.14633842436	875.203	1318.94	94514.2	0	22.852	62.389	19.312	20.926	NA	324.017	-13.3799	0.00993403	0.00993403
"Hogg"	"2022-07-20 13:30:00"	19.0588396396834	6.65093963968342	1127.04462576797	844.741	1354.34	94515.4	0	23.01	67.484	19.36	20.989	NA	297.03	-12.4079	0.00598057	0.00598057
"Hogg"	"2022-07-20 14:00:00"	20.3077729846431	6.64067298464312	1098.0955540515	823.851	1391.65	94515.3	0	22.92	65.226	19.401	21.072	NA	295.314285714286	-13.6671	0.00984173	0.00984173
"Hogg"	"2022-07-20 14:30:00"	20.5087983114347	6.65409831143474	1051.60653984142	824.64	1502.88	94518.8	0	22.959	57.867	19.439	21.15	NA	356.031	-13.8547	0.00800334	0.00800334
"Hogg"	"2022-07-20 15:00:00"	21.2050350881553	6.63053508815531	999.880484271796	836.439	1483.39	94518.6	0	22.797	57.097	19.484	21.256	NA	385.861	-14.5745	0.000144847	0.000144847
"Hogg"	"2022-07-20 15:30:00"	21.0341684407012	6.60856844070124	929.172317999703	767.89	1451.25	94529.3	0	22.644	56.325	19.551	21.346	NA	349.28	-14.4256	0.0103785	0.0103785
"Hogg"	"2022-07-20 16:00:00"	15.6507231383221	6.53228313832209	858.194323782658	561.863	1367.06	94537.4	0	22.197	56.303	19.585	21.588	NA	284.842	-9.11844	0.00417746	0.00417746
"Hogg"	"2022-07-20 16:30:00"	16.4301896543351	6.55078965433509	768.08565012923	620.879	1424.41	94542.9	0	22.264	56.014	19.631	21.596	NA	276.089	-9.8794	0.00646675	0.00646675
"Hogg"	"2022-07-20 17:00:00"	18.6044448238563	6.56654482385631	682.692750273969	603.894	1441.04	94551.3	0	22.316	57.51	19.658	21.635	NA	308.294	-12.0379	0.000554244	0.000554244
"Hogg"	"2022-07-20 17:30:00"	15.8477059314149	6.51956593141488	579.324326437064	503.839	1371.31	94551.7	0	22.029	61.015	19.667	21.58	NA	273.513	-9.32814	0.00515949	0.00515949
"Hogg"	"2022-07-20 18:00:00"	13.3974190613139	6.43650906131395	485.335905950285	365.793	1294.55	94556	0	21.548	59.304	19.661	21.548	NA	243.974	-6.96091	0.00546869	0.00546869
"Hogg"	"2022-07-20 18:30:00"	12.0824961606551	6.41728616065511	375.752119189991	310.935	1231.25	94557.4	0	21.412	58.587	19.653	21.542	NA	171.968	-5.66521	0.00314631	0.00314631
"Hogg"	"2022-07-20 19:00:00"	11.4605317763386	6.39281177633864	279.573333604658	238.895	1253.63	94561.7	0	21.248	58.897	19.646	21.574	NA	209.846	-5.06772	0.00568007	0.00568007
"Hogg"	"2022-07-20 19:30:00"	8.69932653607614	6.31545653607614	171.242137892918	157.921	1171.45	94571.9	0	20.8	58.975	19.643	21.641	NA	155.625	-2.38387	0.00860161	0.00860161
"Hogg"	"2022-07-20 20:00:00"	5.28635657273156	6.19882357273156	79.4274125037138	86.2768	1072.65	94582.2	0	20.142	59.187	19.631	21.554	NA	112.902	0.912467	0.010355	0.010355
"Hogg"	"2022-07-20 20:30:00"	2.91242554743189	6.03143554743189	0	30.26	915.969	94588.9	0	19.213	57.482	19.609	21.411	NA	58.4051	3.11901	0.00576778452800208	NA
"Hogg"	"2022-07-20 21:00:00"	0.742222300299759	5.78154230029976	0	-0.0542881	605.535	94585.9	0	17.843	56.732	19.585	21.242	NA	43.0326	5.98072418604651	0.00599713	0.00599713
"Hogg"	"2022-07-20 21:30:00"	-1.06643758561758	5.66381241438242	0	-4.46804	493.561	94604	0	17.183	55.645	19.556	21.033	NA	46.8781	5.6817780952381	0.00890354	0.00890354
"Hogg"	"2022-07-20 22:00:00"	-1.90374286811185	5.43880713188815	0	-5.37447	344.751	94610.5	0	15.948	54.712	19.52	20.824	NA	26.8572	5.17711566666667	0.0157798	0.0157798
"Hogg"	"2022-07-20 22:30:00"	1.27480206586395	5.33486206586395	0	-4.21226	314.696	94610.4	0	15.363	54.784	19.473	20.605	NA	27.2504	5.16615413793103	0.00475763	0.00475763
"Hogg"	"2022-07-20 23:00:00"	-0.172587358973547	5.28764264102645	0	-4.03654	309.206	94604.2	0	15.083	56.334	19.416	20.394	NA	32.0296	5.86305692307692	0.0108154	0.0108154
"Hogg"	"2022-07-20 23:30:00"	0.10462687216233	5.26793687216233	0	-4.41287	296.81	94589.4	0	14.951	54.8440000000001	19.351	20.186	NA	31.2108	5.85342833333333	0.00875415	0.00875415
"Hogg"	"2022-07-21 00:00:00"	-0.727045981057653	5.23980401894235	0	-4.70124	281.094	94581.8	0	14.774	69.866	19.281	19.991	NA	33.9633	5.86045956521739	0.0107573	0.0107573
"Hogg"	"2022-07-21 00:30:00"	-0.765952056870594	5.22225794312941	0	-4.56289	238.258	94576.4	0	14.654	54.746	19.205	19.802	NA	30.5703	5.93054952380952	0.0132782	0.0132782
"Hogg"	"2022-07-21 01:00:00"	0.104806356745604	5.1761263567456	0	-3.98758	200.209	94573.5	0	14.381	59.577	19.127	19.623	NA	28.8232	5.87673863636364	0.00983507	0.00983507
"Hogg"	"2022-07-21 01:30:00"	1.55681252238993	5.13647252238993	0	-3.84919	174.264	94564.1	0	14.143	56.477	19.046	19.452	NA	19.2731	5.76455458333333	0.00990114	0.00990114
"Hogg"	"2022-07-21 02:00:00"	0.525901826782756	5.12365182678276	0	-3.77932	155.638	94546.1	0	14.049	54.467	18.961	19.284	NA	23.5471	5.76455458333333	0.0104304	0.0104304
"Hogg"	"2022-07-21 02:30:00"	0.218076806713682	5.16164680671368	0	-3.63141	172.028	94536	0	14.227	54.49	18.875	19.13	NA	27.6542	4.94357	0.0124847	0.0124847
"Hogg"	"2022-07-21 03:00:00"	-0.0591950914865116	5.11681490851349	0	-4.20801	155.002	94532.8	0	13.962	54.491	18.786	18.973	NA	22.0117	5.17601	0.0119773	0.0119773
"Hogg"	"2022-07-21 03:30:00"	-0.0532974201307397	5.04052257986926	0	-4.31143	131.597	94524.6	0	13.529	54.307	18.696	18.821	NA	19.4976	5.58189962962963	0.0127279577956875	NA
"Hogg"	"2022-07-21 04:00:00"	-0.835673669240669	5.04739633075933	0	-3.78029	143.826	94520.3	0	13.541	54.233	18.598	18.664	NA	28.1326	5.88307	0.0158965	0.0158965
"Hogg"	"2022-07-21 04:30:00"	-0.178640259084387	5.03086974091561	0	-3.97471	160.874	94540.6	0	13.428	54.397	18.496	18.509	NA	40.2077	5.20951	0.019601	0.019601
"Hogg"	"2022-07-21 05:00:00"	0.124118658138069	4.97686865813807	37.8081592098262	-1.86394	153.294	94567.3	0	13.115	54.419	18.396	18.369	NA	32.4162	4.85275	0.0130942	0.0130942
"Hogg"	"2022-07-21 05:30:00"	0.711031932875988	4.90992193287599	141.319373776952	16.8691	139.039	94578.6	0	12.733	54.392	18.284	18.221	NA	22.1207	4.19889	0.00737595	0.00737595
"Hogg"	"2022-07-21 06:00:00"	3.72426185186423	4.95187185186423	235.437627676059	68.1917	166.94	94583.3	0	12.933	54.387	18.183	18.0940000000001	NA	35.6419	1.22761	0.00847948	0.00847948
"Hogg"	"2022-07-21 06:30:00"	5.46817292500918	5.09160492500918	345.172790923979	130.923	252.386	94593.5	0	13.653	54.39	18.107	18.005	NA	63.5962	-0.376568	0.018241	0.018241
"Hogg"	"2022-07-21 07:00:00"	8.28397926817167	5.25870926817167	441.484435640909	207.434	334.794	94601.8	0	14.515	54.364	18.055	17.958	NA	88.8663	-3.02527	0.0208249	0.0208249
"Hogg"	"2022-07-21 07:30:00"	13.1383591626319	5.46418916263186	549.965277540209	291.689	446.838	94617.1	0	15.576	54.854	18.027	17.9690000000001	NA	108.15	-7.67417	0.00503727	0.00503727
"Hogg"	"2022-07-21 08:00:00"	14.4871014198441	5.65018141984406	641.906833650022	377.962	537.84	94621.5	0	16.53	57.354	17.999	18.009	NA	138.242	-8.83692	0.0148155	0.0148155
"Hogg"	"2022-07-21 08:30:00"	19.0998226602418	5.82232266024184	741.740564098333	462.299	636.241	94605.3	0	17.408	57.789	17.978	18.078	NA	182.137	-13.2775	0.00795044	0.00795044
"Hogg"	"2022-07-21 09:00:00"	19.1472151921333	5.9791151921333	823.04636649275	544.792	747.991	94612.9	0	18.203	57.56	17.9690000000001	18.173	NA	199.236	-13.1681	0.013344	0.013344
"Hogg"	"2022-07-21 09:30:00"	18.0806900008449	6.14219000084491	907.42948174306	622.344	839.51	94603	0	19.029	57.729	17.978	18.314	NA	166.278	-11.9385	0.00376526	0.00376526
"Hogg"	"2022-07-21 10:00:00"	17.0506367039643	6.35393670396434	972.558674353094	691.122	966.541	94592.6	0	20.108	57.97	18.002	18.446	NA	182.041	-10.6967	0.0135793	0.0135793
"Hogg"	"2022-07-21 10:30:00"	19.0806909460992	6.52549094609924	1035.74060455078	753.761	1105.13	94576.6	0	20.975	60.142	18.034	18.583	NA	241.734	-12.5552	0.0015827	0.0015827
"Hogg"	"2022-07-21 11:00:00"	19.8961554575516	6.67565545755164	1080.25474053114	804.87	1257.14	94558.1	0	21.729	60.692	18.071	18.721	NA	273.258	-13.2205	0.0174207	0.0174207
"Hogg"	"2022-07-21 11:30:00"	20.3556003890837	6.79270038908366	1117.92974154632	847.791	1423.06	94542.5	0	22.309	60.577	18.111	18.861	NA	315.729	-13.5629	0.00330646	0.00330646
"Hogg"	"2022-07-21 12:00:00"	19.0691740533498	6.85207405334982	1138.79525609302	882.226	1537.89	94520.2	0	22.587	61.19	18.163	19.025	NA	314.808	-12.2171	0.0169414	0.0169414
"Hogg"	"2022-07-21 12:30:00"	19.3040058446942	6.91650584469423	1148.39583886738	902.671	1596.84	94501.4	0	22.891	58.866	18.218	19.178	NA	337.886	-12.3875	0.0158906	0.0158906
"Hogg"	"2022-07-21 13:00:00"	19.0459809866343	6.95898098663432	1144.19078164597	910.543	1612.02	94486.4	0	23.08	61.687	18.272	19.293	NA	320.98	-12.087	0.00650321	0.00650321
"Hogg"	"2022-07-21 13:30:00"	20.5913995447992	7.02969954479924	1125.06268232915	899.318	1689.33	94465.7	0	23.416	62.379	18.329	19.416	NA	369.492	-13.5617	0.0261456	0.0261456
"Hogg"	"2022-07-21 14:00:00"	21.9183697954068	7.09186979540677	1096.07362104008	903.598	1752.97	94443.6	0	23.7070000000001	62.718	18.388	19.529	NA	378.045	-14.8265	0.00361757	0.00361757
